,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,1.0,0.77,1.0,0.98,0.9,0.0
lazarus-ccr.csv,0.21,0.63,0.52,0.68,0.75,0.25
lcfizvtop.csv,0.68,0.65,0.41,0.56,0.23,0.0
migen.csv,0.43,0.26,0.16,0.11,0.15,0.25
mvnforum.csv,0.0,0.19,0.27,0.79,0.38,0.5
plplot.csv,0.61,0.42,0.55,0.18,0.25,0.25
