,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,1.0,0.88,1.0,0.95,0.91,0.94
lazarus-ccr.csv,0.79,0.59,0.78,0.71,0.36,0.27
lcfizvtop.csv,0.46,0.88,0.5,0.67,0.73,0.57
migen.csv,0.38,0.68,0.06,0.14,0.27,0.36
mvnforum.csv,0.0,0.29,0.67,0.62,0.18,0.25
plplot.csv,0.79,0.59,0.67,0.71,0.27,0.43
