,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.34,0.59,0.48,0.61,0.32,0.49,1.0,0.71,0.7
graphmak.csv,0.13,0.41,0.94,0.22,0.21,0.2,0.25,0.19,0.28
guineu.csv,0.98,0.31,0.41,0.45,0.14,0.28,0.18,0.36,0.31
jhotdraw.csv,0.33,0.45,0.14,0.04,0.9,0.23,0.21,0.0,0.17
ofbiz.csv,0.23,0.56,0.47,0.54,0.34,0.52,0.37,0.38,0.99
pdfedit.csv,0.34,0.35,0.39,0.98,0.15,0.46,0.63,0.34,0.51
pokeglobal.csv,0.49,0.99,0.54,0.63,0.3,0.71,0.76,0.71,0.8
red5.csv,0.51,0.74,0.53,0.58,0.38,0.95,0.6,0.51,0.53
twostep.csv,0.43,0.49,0.33,0.27,0.27,0.59,0.63,1.0,0.54
