,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.46,0.55,0.58,0.61,0.54,0.45,0.99,0.72,0.63
graphmak.csv,0.1,0.31,0.9,0.17,0.18,0.15,0.18,0.15,0.2
guineu.csv,0.97,0.24,0.4,0.39,0.18,0.22,0.12,0.31,0.23
jhotdraw.csv,0.31,0.41,0.1,0.02,0.85,0.17,0.14,0.0,0.11
ofbiz.csv,0.18,0.51,0.45,0.54,0.53,0.47,0.28,0.39,1.0
pdfedit.csv,0.41,0.26,0.43,0.98,0.27,0.42,0.53,0.4,0.43
pokeglobal.csv,0.62,0.98,0.66,0.45,0.52,0.62,0.62,0.82,0.73
red5.csv,0.65,0.49,0.62,0.58,0.7,0.93,0.47,0.5,0.46
twostep.csv,0.58,0.42,0.39,0.22,0.43,0.53,0.53,1.0,0.46
