,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.64,0.41,0.48,0.63,0.4,0.41,0.0,0.16,0.44
graphmak.csv,0.05,0.07,0.0,0.12,0.05,0.1,0.09,0.07,0.13
guineu.csv,0.0,0.07,0.22,0.21,0.21,0.24,0.12,0.13,0.08
jhotdraw.csv,0.16,0.59,0.02,0.02,0.0,0.14,0.15,0.0,0.05
ofbiz.csv,0.09,0.38,0.17,0.51,0.32,0.59,0.24,0.27,0.02
pdfedit.csv,0.4,0.07,0.35,0.02,0.43,0.48,0.3,0.49,0.38
pokeglobal.csv,0.47,0.0,0.57,0.84,0.78,0.66,0.58,0.36,0.51
red5.csv,0.47,0.83,0.67,0.49,0.53,0.0,0.61,0.2,0.53
twostep.csv,0.55,0.17,0.43,0.21,0.32,0.34,0.3,0.0,0.3
