,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.26,0.65,0.41,0.53,0.23,0.6,1.0,0.72,0.75
graphmak.csv,0.4,0.85,1.0,0.55,0.38,0.62,0.85,0.5,0.73
guineu.csv,1.0,0.8,0.47,0.62,0.13,0.53,0.75,0.54,0.83
jhotdraw.csv,0.44,0.5,0.67,0.5,1.0,0.6,0.74,0.0,0.79
ofbiz.csv,0.44,0.65,0.56,0.52,0.26,0.55,0.78,0.43,0.99
pdfedit.csv,0.3,0.82,0.38,0.98,0.11,0.55,0.85,0.31,0.69
pokeglobal.csv,0.39,1.0,0.42,0.5,0.18,0.64,0.81,0.59,0.77
red5.csv,0.4,0.61,0.39,0.55,0.25,1.0,0.75,0.57,0.64
twostep.csv,0.33,0.75,0.31,0.47,0.21,0.69,0.85,1.0,0.74
