,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.5,0.54,0.6,0.72,0.53,0.42,0.99,0.69,0.65
graphmak.csv,0.08,0.27,0.88,0.14,0.15,0.12,0.15,0.12,0.17
guineu.csv,0.96,0.2,0.36,0.35,0.15,0.19,0.1,0.27,0.19
jhotdraw.csv,0.27,0.41,0.08,0.02,0.82,0.14,0.12,0.0,0.09
ofbiz.csv,0.15,0.49,0.4,0.56,0.5,0.49,0.24,0.35,1.0
pdfedit.csv,0.38,0.22,0.4,0.98,0.24,0.4,0.5,0.38,0.4
pokeglobal.csv,0.65,0.98,0.76,0.84,0.79,0.79,0.71,0.88,0.83
red5.csv,0.69,0.93,0.8,0.6,0.79,0.91,0.5,0.46,0.46
twostep.csv,0.62,0.37,0.36,0.19,0.39,0.51,0.5,1.0,0.42
