,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv
bochs.csv,0.22,0.21,0.56,0.53,0.67,0.34,0.48
encog-java.csv,0.36,0.19,0.05,0.35,0.36,0.15,0.23
galaxium.csv,0.26,0.33,0.44,0.64,0.48,0.34,0.74
h2database.csv,0.31,0.39,0.19,0.64,0.36,0.24,0.36
haphazard.csv,0.23,0.11,0.42,0.37,0.08,0.45,0.19
jaql.csv,0.26,0.3,0.4,0.64,0.5,0.21,0.51
raven-monitoring.csv,0.19,0.16,0.68,0.39,0.05,0.37,0.33
