,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.34,0.28,0.26,0.21,0.28,0.25,0.31,0.29,0.36
bzbyte.csv,0.29,0.35,0.32,0.26,0.56,0.34,0.29,0.29,0.43
encog-java.csv,0.29,0.35,0.36,0.31,0.53,0.34,0.35,0.29,0.43
galaxium.csv,0.28,0.2,0.22,0.25,0.11,0.25,0.15,0.19,0.17
h2database.csv,0.3,0.33,0.33,0.14,0.52,0.32,0.34,0.33,0.43
haphazard.csv,0.34,0.31,0.21,0.27,0.53,0.18,0.27,0.27,0.42
jaql.csv,0.26,0.19,0.15,0.18,0.33,0.15,0.24,0.24,0.17
raven-monitoring.csv,0.34,0.27,0.18,0.2,0.38,0.26,0.33,0.25,0.22
v8.csv,0.31,0.3,0.36,0.34,0.56,0.26,0.34,0.31,0.43
