,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.64,0.33,0.68,0.14,0.36,0.2,0.75,0.59,0.24
foursquared.csv,0.0,0.0,0.38,0.0,0.1,0.28,0.0,0.76,0.06
jasperreports.csv,0.5,0.34,0.7,0.0,0.47,0.17,0.81,0.31,0.45
kdenlive.csv,0.67,0.4,0.76,0.0,0.44,0.22,0.63,0.58,0.2
optalgtoolkit.csv,0.59,0.37,0.57,0.0,0.68,0.15,0.48,0.53,0.11
sabbu.csv,0.76,0.36,0.7,0.15,0.14,0.21,0.62,0.51,0.09
tokratan.csv,0.59,0.28,0.55,0.11,0.44,0.35,0.38,0.21,0.13
vxl.csv,0.57,0.37,0.72,0.08,0.35,0.24,0.76,0.58,0.2
zact.csv,0.48,0.09,0.5,0.22,0.0,0.06,0.55,0.37,0.0
