,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,99.0,707.0,294.0,99.0,288.5,1206.5,98.5,98.5,1520.0
foursquared.csv,0.0,0.0,96.5,0.0,94.5,288.5,0.0,76.5,4266.5
jasperreports.csv,191.0,384.0,294.0,103.0,191.0,466.5,98.5,933.5,402.5
kdenlive.csv,99.0,482.5,294.0,1492.5,289.5,751.0,98.5,98.5,4641.0
optalgtoolkit.csv,99.0,482.5,293.0,1249.5,93.5,288.5,98.5,795.5,13943.5
sabbu.csv,99.0,289.5,294.0,99.0,94.5,572.0,98.5,98.5,8693.0
tokratan.csv,97.5,193.0,96.5,99.0,289.5,188.0,95.5,96.5,7924.5
vxl.csv,97.5,713.0,195.0,99.0,289.5,751.0,98.5,98.5,4334.5
zact.csv,99.0,341.0,666.0,99.0,0.0,2973.0,96.5,1602.0,2467.0
