,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,kindb.csv,pixel-commandos.csv
cornerstone.csv,37.0,2.0,8.0,7.0,0.0,2.0,4.0,6.0,3.0,1.0,0.0,4.0,2.0,0.0,7.0,0.0,44.0
emeraldemu.csv,6.0,5.0,15.0,13.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,8.0,1.0,2.0,1.0,0.0,5.0
grafx2.csv,1.0,1.0,45.0,17.0,0.0,0.0,1.0,11.0,11.0,0.0,0.0,7.0,1.0,0.0,5.0,0.0,28.0
jahshakafx.csv,0.0,0.0,35.0,17.0,1.0,1.0,0.0,10.0,3.0,0.0,1.0,8.0,0.0,3.0,0.0,0.0,4.0
kindb.csv,13.0,16.0,52.0,6.0,0.0,0.0,3.0,14.0,2.0,1.0,2.0,7.0,2.0,2.0,2.0,0.0,6.0
maya-work-in-progress.csv,29.0,3.0,100.0,5.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,3.0,3.0,4.0,1.0,4.0,43.0
novembre.csv,12.0,1.0,32.0,5.0,1.0,0.0,0.0,9.0,5.0,2.0,2.0,6.0,1.0,0.0,2.0,2.0,5.0
ns-3.csv,40.0,12.0,39.0,40.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,21.0,2.0,1.0,5.0,1.0,8.0
nullc.csv,109.0,3.0,57.0,80.0,0.0,0.0,6.0,4.0,4.0,0.0,1.0,5.0,3.0,2.0,1.0,2.0,39.0
open-beos.csv,2.0,1.0,48.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,12.0,2.0,3.0,7.0,3.0,22.0
pixel-commandos.csv,3.0,20.0,25.0,36.0,0.0,0.0,0.0,10.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
planeshift.csv,95.0,308.0,43.0,73.0,3.0,0.0,4.0,1.0,5.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,37.0
plee-the-bear.csv,97.0,8.0,0.0,1.0,0.0,0.0,6.0,7.0,6.0,0.0,0.0,14.0,2.0,2.0,1.0,2.0,44.0
reaper-ecad.csv,106.0,3.0,58.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,11.0,3.0,2.0,1.0,2.0,37.0
sbml.csv,5.0,274.0,22.0,53.0,0.0,0.0,2.0,0.0,11.0,10.0,0.0,3.0,0.0,1.0,0.0,4.0,13.0
unimrcp.csv,7.0,15.0,14.0,9.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,3.0,0.0,0.0,6.0
unladen-swallow.csv,44.0,0.0,48.0,51.0,0.0,1.0,4.0,6.0,5.0,0.0,2.0,13.0,3.0,2.0,2.0,2.0,94.0
