,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.55,0.15,0.64,0.71,0.44,0.65,0.69
ifmo-game-1.csv,0.02,0.22,0.11,0.86,0.0,0.35,0.11
knowledge.csv,0.85,0.78,0.98,0.86,0.89,0.97,0.83
pentahoanalysistool.csv,0.47,0.7,0.44,0.14,0.56,0.13,0.33
projecteqemu.csv,0.74,0.41,0.07,0.86,0.0,0.71,0.81
sumatrapdf.csv,0.98,0.93,0.93,1.0,0.56,0.77,1.0
voms.csv,0.71,0.78,0.09,0.57,0.89,0.58,0.78
