,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.8,0.41,0.53,0.81,0.83,0.84,0.64
ifmo-game-1.csv,0.0,0.12,0.04,0.23,0.06,0.45,0.0
knowledge.csv,0.0,0.68,0.91,0.83,0.61,0.78,0.71
pentahoanalysistool.csv,0.4,0.34,0.44,0.31,0.45,0.27,0.47
projecteqemu.csv,0.4,0.41,0.07,0.4,0.09,0.49,0.31
sumatrapdf.csv,1.0,0.83,0.82,0.91,0.82,0.2,0.93
voms.csv,0.2,0.42,0.18,0.35,0.17,0.09,0.4
