,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.2,0.11,0.17,0.06,0.46,0.22,0.09,0.28,0.15
bloodycore.csv,0.17,0.23,0.24,1.0,0.12,0.22,0.41,0.31,0.3
dvd-create.csv,0.85,0.49,0.71,0.17,0.6,0.31,0.59,0.63,0.59
dvt.csv,0.5,0.27,0.32,0.61,0.28,0.21,0.39,0.25,0.18
gbif-indexingtoolkit.csv,0.64,0.76,0.57,0.61,0.36,0.43,0.89,0.72,0.23
mumble.csv,0.68,0.38,0.45,0.94,0.62,0.51,0.76,0.18,0.76
planeshift.csv,0.8,0.95,0.53,0.5,0.92,0.81,0.35,0.71,0.58
truevision.csv,0.38,0.69,0.35,0.06,0.74,0.13,0.41,0.69,0.23
zorannt.csv,0.19,0.7,0.36,0.0,0.24,0.35,0.7,0.28,0.21
