,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.31,0.2,0.26,0.26,0.21,0.43,0.26,0.28,0.49
bloodycore.csv,0.2,0.38,0.41,0.85,0.0,0.29,0.39,0.3,0.13
dvd-create.csv,0.26,0.53,0.27,0.88,0.33,0.25,0.77,0.52,0.56
dvt.csv,0.25,0.55,0.28,0.72,0.08,0.25,0.61,0.45,0.3
gbif-indexingtoolkit.csv,0.25,0.47,0.19,0.74,0.39,0.28,0.8,0.38,0.29
mumble.csv,0.29,0.33,0.29,0.88,0.29,0.39,0.79,0.72,0.45
planeshift.csv,0.26,0.47,0.26,0.85,0.3,0.3,0.78,0.47,0.6
truevision.csv,0.32,0.41,0.24,0.17,0.29,0.3,0.73,0.41,0.65
zorannt.csv,0.44,0.34,0.31,0.03,0.36,0.23,0.79,0.46,0.37
