,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.51,0.35,0.24,0.45,0.52,0.25,0.0,0.54,0.42
ingex.csv,0.11,0.07,0.3,0.33,0.49,0.19,0.5,0.46,0.4
megasquirtavr.csv,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.61,0.44
owlapi.csv,0.23,0.3,0.15,0.67,0.47,0.59,0.48,0.62,0.37
piccolo2d.csv,0.0,0.4,0.76,0.0,0.0,0.0,0.0,0.67,0.49
servicestack.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73
tolven.csv,0.41,0.35,0.24,0.54,0.65,0.3,0.07,0.54,0.42
twostep.csv,0.47,0.26,0.3,0.95,0.5,0.34,0.54,0.92,0.49
wxlua.csv,0.45,0.27,0.11,0.96,0.2,0.27,0.54,0.17,0.0
