,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.47,0.0,0.05,0.35,0.67,0.32,0.0,0.0,0.0
ingex.csv,0.07,0.06,0.27,0.23,0.55,0.19,0.46,0.4,0.34
megasquirtavr.csv,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.62,0.63
owlapi.csv,0.22,0.33,0.39,0.49,0.61,0.57,0.43,0.55,0.35
piccolo2d.csv,0.0,0.66,0.67,0.0,0.0,0.0,0.0,0.79,0.68
servicestack.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
tolven.csv,0.37,0.0,0.0,0.42,0.63,0.44,0.04,0.0,0.0
twostep.csv,0.48,0.46,0.69,0.0,0.58,0.65,0.09,0.9,0.65
wxlua.csv,0.05,0.24,0.26,0.62,0.3,0.09,0.0,0.14,0.0
