,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.65,0.22,0.14,0.96,0.36,0.23,0.0,0.37,0.27
ingex.csv,0.29,0.14,0.43,0.9,0.46,0.24,0.63,0.69,0.62
megasquirtavr.csv,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.65,0.32
owlapi.csv,0.29,0.19,0.1,0.9,0.38,0.68,0.65,0.81,0.24
piccolo2d.csv,0.0,0.27,1.0,0.0,0.0,0.0,0.0,0.51,0.38
servicestack.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85
tolven.csv,0.56,0.22,0.14,0.94,0.71,0.24,1.0,0.37,0.27
twostep.csv,0.32,0.18,0.18,0.91,0.34,0.21,0.37,0.96,0.39
wxlua.csv,0.3,0.4,0.07,0.93,0.15,0.16,0.37,0.33,0.0
