,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.8,0.53,0.36,0.52,0.34,0.7,0.0,0.42,0.41
ingex.csv,0.86,0.86,0.86,0.55,0.56,0.94,0.58,0.77,0.88
megasquirtavr.csv,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.48,0.39
owlapi.csv,0.81,0.58,0.54,0.56,0.44,0.95,0.65,0.62,0.46
piccolo2d.csv,0.0,0.6,0.88,0.0,0.0,0.0,0.0,0.41,0.38
servicestack.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
tolven.csv,0.94,0.53,0.36,0.46,0.65,0.59,0.0,0.42,0.41
twostep.csv,0.34,0.7,0.41,0.51,0.35,0.45,0.35,0.5,0.54
wxlua.csv,0.32,0.9,0.76,0.52,0.61,0.49,0.34,0.89,0.5
