,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.0,18.0,35.0,0.0,12.0,19.0,78.0,0.0,0.0
ingex.csv,5.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
megasquirtavr.csv,102.0,2.0,94.0,95.0,126.0,155.0,78.0,1.0,0.0
owlapi.csv,0.0,28.0,21.0,2.0,5.0,1.0,2.0,0.0,0.0
piccolo2d.csv,102.0,10.0,0.0,95.0,126.0,155.0,78.0,0.0,6.0
servicestack.csv,102.0,92.0,94.0,95.0,126.0,155.0,78.0,70.0,0.0
tolven.csv,0.0,18.0,36.0,0.0,0.0,4.0,0.0,0.0,0.0
twostep.csv,4.0,21.0,21.0,0.0,11.0,23.0,3.0,0.0,0.0
wxlua.csv,4.0,3.0,28.0,0.0,15.0,47.0,3.0,0.0,62.0
