,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.51,0.3,0.19,0.0,0.0,0.4,0.02,0.18,0.0
avisynth2.csv,0.0,0.3,0.01,0.01,0.03,0.03,0.03,0.01,0.0
les-indemodables.csv,0.39,0.33,0.72,0.87,0.65,0.86,0.31,0.17,0.68
lportal.csv,0.0,0.0,0.12,0.49,0.08,0.18,0.31,0.0,0.5
mbse.csv,0.51,0.15,0.19,0.26,0.02,0.05,0.22,0.45,0.36
mplayer-ce.csv,0.46,0.44,0.5,0.16,0.56,0.89,0.43,0.92,0.33
simplewebservices.csv,0.97,0.96,0.52,0.21,0.73,0.47,0.98,0.43,0.22
vapor.csv,0.34,0.41,0.2,0.27,0.92,0.0,0.98,0.6,0.0
zscreen.csv,0.46,0.19,0.99,0.26,0.94,0.82,0.35,0.67,0.96
