,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.15,0.22,0.19,0.55,0.09,0.55,0.05,0.39,0.92,0.09,0.06,0.21,0.25,0.0,0.42,0.02
customsagetv.csv,0.12,0.09,0.0,0.0,0.0,0.0,0.05,0.0,0.08,0.09,0.03,0.08,0.32,0.1,0.15,0.98
fluidium.csv,0.0,0.08,0.0,0.0,0.14,0.2,0.16,0.22,0.0,0.16,0.09,0.18,0.14,1.0,0.08,0.04
guineu.csv,0.92,0.22,0.69,0.73,0.55,0.05,0.26,0.26,0.31,0.25,0.26,0.11,0.18,0.1,0.19,0.08
inkscape.csv,0.27,0.34,0.1,0.18,0.41,0.35,1.0,0.3,0.15,0.38,0.17,0.55,0.41,0.43,0.31,0.08
mpqc.csv,0.23,0.3,0.71,0.27,0.77,0.85,0.12,0.48,0.46,0.27,0.56,0.24,0.27,0.38,0.42,0.94
nsis.csv,0.85,0.96,0.98,0.91,1.0,0.95,0.98,0.83,0.85,0.95,1.0,0.92,0.75,0.95,0.88,0.92
octave.csv,0.27,0.2,0.05,0.18,0.95,0.0,0.23,0.26,0.31,0.07,0.13,0.21,0.14,0.0,0.19,0.77
owfs.csv,0.46,0.08,0.17,1.0,0.14,0.0,0.05,0.43,0.69,0.25,0.13,0.03,0.32,0.14,0.2,0.02
owlib.csv,0.62,0.97,0.4,0.73,0.68,0.3,0.47,0.48,0.46,0.41,0.64,0.37,0.55,0.48,0.41,0.42
pamguard.csv,0.46,0.81,0.14,0.09,0.82,0.65,0.79,0.61,0.69,0.71,0.88,0.71,0.59,0.9,0.95,0.44
prelude.csv,0.92,0.9,0.98,0.91,0.95,0.75,0.98,0.96,0.92,0.79,0.92,0.82,0.84,0.67,0.93,0.96
robocode.csv,0.65,0.41,0.71,0.73,0.73,0.2,0.21,1.0,0.46,0.16,0.27,0.42,0.5,0.29,0.37,0.85
uwom-server.csv,0.27,0.05,0.02,0.18,0.05,0.25,0.23,0.35,0.31,0.93,0.05,0.13,0.32,0.1,0.15,0.29
zengine.csv,0.92,0.94,0.88,0.82,0.91,0.95,0.95,0.83,0.85,0.84,0.66,1.0,0.98,0.67,0.93,0.83
zildo.csv,0.62,0.43,0.19,0.73,0.27,0.15,0.74,0.26,0.54,0.62,0.14,0.29,0.98,0.48,0.42,0.15
