,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.36,0.43,0.8,0.3,0.67,0.2,0.33,0.56,1.0,0.14,0.71,0.89,0.69,0.0,0.64,0.17
customsagetv.csv,0.6,0.83,0.0,0.0,0.0,0.0,1.0,0.0,0.14,0.45,0.6,1.0,0.74,0.5,0.64,1.0
fluidium.csv,0.0,0.35,0.0,0.0,0.09,0.16,0.54,0.45,0.0,0.29,0.89,0.88,0.46,1.0,0.71,0.2
guineu.csv,0.96,0.62,0.72,0.16,0.24,0.03,0.52,0.86,0.29,0.18,0.92,0.36,0.53,0.4,0.85,0.36
inkscape.csv,0.18,0.47,1.0,0.5,0.21,0.15,1.0,0.54,0.5,0.32,0.94,0.81,0.51,0.5,0.62,0.16
mpqc.csv,0.32,0.44,0.77,0.27,0.2,1.0,0.31,0.35,0.11,0.19,0.89,0.6,0.3,0.35,0.71,0.6
nsis.csv,0.31,0.4,0.79,0.17,0.18,0.15,0.57,0.5,0.17,0.25,1.0,0.74,0.5,0.41,0.63,0.56
octave.csv,0.29,0.26,1.0,0.12,1.0,0.0,0.71,0.32,0.12,0.2,0.92,0.8,0.24,0.0,0.61,0.71
owfs.csv,0.44,0.9,1.0,1.0,0.23,0.0,0.4,0.59,0.23,0.4,1.0,0.5,0.82,0.6,0.86,0.14
owlib.csv,0.48,1.0,0.94,0.21,0.26,0.13,0.57,0.61,0.17,0.25,0.95,0.64,0.59,0.38,0.67,0.56
pamguard.csv,0.22,0.42,1.0,0.17,0.18,0.19,0.58,0.44,0.21,0.22,0.93,0.82,0.53,0.41,1.0,0.49
prelude.csv,0.37,0.39,1.0,0.19,0.18,0.13,0.59,0.46,0.22,0.23,0.93,0.79,0.51,0.36,0.66,0.6
robocode.csv,0.46,0.49,0.79,0.2,0.23,0.12,0.53,1.0,0.29,0.24,0.92,0.89,0.67,0.5,0.63,0.75
uwom-server.csv,0.35,0.21,1.0,1.0,0.09,0.19,0.67,0.47,0.25,1.0,0.67,0.83,0.47,0.4,0.56,0.68
zengine.csv,0.3,0.43,0.88,0.16,0.28,0.19,0.61,0.53,0.31,0.28,0.93,1.0,0.54,0.4,0.64,0.54
zildo.csv,0.33,0.54,1.0,0.24,0.29,0.15,0.68,0.55,0.47,0.35,0.86,0.92,1.0,0.45,0.71,0.44
