,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.91,0.95,0.9,0.6,0.67,0.71,0.83,0.5,0.75,0.97,0.86,0.89,0.94,0.5,0.46,0.83
customsagetv.csv,0.8,0.92,0.0,0.0,0.0,0.0,0.5,0.0,0.86,0.91,0.8,0.67,0.84,0.75,0.93,0.49
fluidium.csv,0.0,0.96,0.0,0.88,0.97,0.96,0.92,0.91,0.9,0.97,0.89,0.88,0.92,0.67,0.86,0.9
guineu.csv,0.68,0.95,0.65,0.49,0.78,0.83,0.71,0.86,0.79,0.69,0.88,0.82,0.87,0.8,0.92,0.91
inkscape.csv,0.53,0.65,0.75,0.75,0.62,0.65,0.44,0.62,0.75,0.72,0.75,0.38,0.63,0.44,0.72,0.84
mpqc.csv,0.95,0.96,0.64,0.91,0.51,0.94,0.94,0.68,0.66,0.87,0.8,0.93,0.8,0.91,0.74,0.36
nsis.csv,0.35,0.41,0.5,0.38,0.4,0.46,0.36,0.42,0.56,0.44,0.49,0.45,0.42,0.47,0.36,0.34
octave.csv,0.88,0.93,0.5,0.88,0.9,0.89,0.93,0.95,0.94,0.95,0.92,0.9,0.96,0.0,0.94,0.46
owfs.csv,0.48,0.9,0.71,0.91,0.92,0.0,0.8,0.41,0.62,0.74,0.91,0.5,0.71,0.8,0.93,0.86
owlib.csv,0.48,0.54,0.39,0.39,0.51,0.56,0.46,0.44,0.66,0.52,0.59,0.73,0.44,0.69,0.5,0.46
pamguard.csv,0.4,0.47,0.83,0.83,0.45,0.71,0.41,0.5,0.6,0.51,0.51,0.58,0.43,0.5,0.45,0.49
prelude.csv,0.37,0.42,0.49,0.39,0.37,0.44,0.35,0.42,0.48,0.48,0.49,0.41,0.41,0.44,0.34,0.35
robocode.csv,0.49,0.68,0.66,0.5,0.49,0.84,0.82,0.52,0.57,0.95,0.52,0.61,0.52,0.75,0.6,0.39
uwom-server.csv,0.9,0.96,0.0,0.5,0.91,0.96,0.87,0.88,0.69,0.81,0.83,0.83,0.8,0.8,0.94,0.86
zengine.csv,0.3,0.36,0.45,0.39,0.42,0.5,0.34,0.33,0.43,0.42,0.39,0.42,0.35,0.37,0.31,0.32
zildo.csv,0.39,0.59,0.75,0.36,0.71,0.95,0.34,0.55,0.4,0.43,0.71,0.58,0.47,0.41,0.54,0.83
