,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.85,0.81,0.83,0.53,0.91,0.61,0.96,0.66,0.08,0.93,0.98,0.79,0.76,1.0,0.72,0.99
customsagetv.csv,0.89,0.91,1.0,1.0,1.0,1.0,0.95,1.0,0.93,0.91,1.01,0.92,0.69,0.91,0.86,0.02
fluidium.csv,1.0,0.93,1.0,1.01,0.92,0.82,0.86,0.81,1.02,0.85,0.92,0.82,0.88,0.0,0.92,0.98
guineu.csv,0.08,0.79,1.05,0.83,0.59,0.98,0.81,0.74,0.71,0.84,0.8,1.07,0.83,0.91,0.82,0.94
inkscape.csv,0.91,0.71,0.9,0.82,0.67,0.75,0.0,0.73,0.85,0.68,0.84,0.61,0.71,0.65,0.77,1.04
mpqc.csv,0.8,0.75,0.87,0.74,0.71,0.15,0.95,0.88,1.04,0.82,0.96,0.91,0.97,0.81,0.65,0.73
nsis.csv,0.86,0.97,1.0,0.93,0.96,0.96,1.0,0.7,0.99,0.95,0.0,1.0,0.79,1.0,0.95,0.87
octave.csv,0.79,0.89,0.95,0.86,0.05,1.0,0.78,0.87,0.86,0.93,0.88,0.81,0.97,1.0,0.84,0.43
owfs.csv,0.6,0.92,0.83,0.0,0.87,1.0,0.96,0.62,0.62,0.76,0.87,0.98,0.69,0.86,0.8,0.99
owlib.csv,0.48,0.03,0.6,0.64,0.52,0.79,0.71,0.58,0.75,0.71,0.56,0.92,0.6,0.76,0.7,0.69
pamguard.csv,0.92,0.78,0.86,0.91,0.84,0.62,0.81,0.75,0.66,0.87,0.86,0.58,0.66,0.94,0.05,0.78
prelude.csv,0.71,0.95,0.02,0.85,0.94,0.95,0.91,0.93,0.75,0.89,0.86,0.69,0.83,0.92,0.85,0.75
robocode.csv,0.49,0.65,0.78,0.67,0.58,0.84,0.83,0.0,0.6,0.86,0.79,0.6,0.56,0.74,0.74,0.37
uwom-server.csv,0.76,0.96,0.98,0.82,0.96,0.77,0.78,0.73,0.72,0.07,1.0,0.87,0.77,0.91,0.87,0.73
zengine.csv,0.97,0.85,0.47,0.94,0.5,0.75,0.81,0.63,0.46,0.73,0.66,0.0,0.84,0.8,0.94,0.84
zildo.csv,0.69,0.62,0.81,0.55,0.74,0.86,0.53,0.76,0.48,0.54,0.91,0.72,0.02,0.67,0.65,0.88
