,recall,precision,pf,wins
barracudamvc.csv,0.92,0.5549999999999999,0.95,1
calcubetimer.csv,0.485,0.47,0.365,6
chaosrts.csv,0.58,0.595,0.41000000000000003,11
dxengine.csv,0.3,0.51,0.24,8
freedom-erp.csv,0.185,0.655,0.05,14
joustsim.csv,0.5800000000000001,0.565,0.445,9
jsidplay2.csv,0.22,0.31,0.30000000000000004,0
madman.csv,0.55,0.515,0.56,3
mclient-mume.csv,0.44,0.6799999999999999,0.22,15
primefaces.csv,0.895,0.6000000000000001,0.8899999999999999,7
reaper3d.csv,0.44,0.5900000000000001,0.25,13
sblim.csv,0.39,0.6000000000000001,0.24,12
sevenupdate.csv,0.99,0.59,1.0,4
springside.csv,0.6950000000000001,0.615,0.585,10
swtfox.csv,0.54,0.495,0.455,5
tmva.csv,0.85,0.51,0.81,2
