,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.79,0.42,0.49,0.83,0.54,0.58,0.37,0.83,0.95
decidr.csv,0.46,0.32,0.56,0.67,0.32,0.38,0.35,0.46,0.96
glas.csv,0.69,0.55,0.92,0.93,0.53,0.61,0.8,0.56,0.59
hatari.csv,0.56,0.36,0.61,0.39,0.41,0.43,0.34,0.5,0.67
ltp.csv,0.83,0.55,0.59,0.84,0.45,0.58,0.79,0.65,0.92
net-snmp.csv,0.57,0.4,0.71,0.73,0.46,0.51,0.45,0.45,0.61
opde.csv,0.47,0.47,0.52,0.69,0.48,0.56,0.38,0.49,0.92
powerfolder-.csv,0.86,0.65,0.75,0.88,0.98,0.95,0.65,0.99,0.0
tcl.csv,0.88,0.73,0.8,0.69,0.99,0.78,0.53,0.71,0.7
