,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.33,0.51,0.78,0.24,0.58,0.0,0.8,0.14,0.27
decidr.csv,0.57,0.78,0.58,0.42,0.85,0.52,0.85,0.01,0.33
glas.csv,0.31,0.54,0.17,0.2,0.48,0.47,0.05,0.38,0.0
hatari.csv,0.41,0.53,0.0,0.78,0.57,0.52,0.78,0.43,0.27
ltp.csv,0.24,0.42,0.44,0.22,0.03,0.39,0.25,0.38,0.11
net-snmp.csv,0.0,0.55,0.17,0.22,0.53,0.49,0.52,0.46,0.16
opde.csv,0.84,0.55,0.83,0.04,0.77,0.39,0.85,0.58,0.11
powerfolder-.csv,0.02,0.01,0.0,0.13,0.14,0.11,0.18,0.13,0.02
tcl.csv,0.04,0.32,0.08,0.47,0.17,0.36,0.05,0.48,0.36
