,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.9,0.75,0.9,0.99,0.5,0.9,0.88,0.93,0.73,0.62
cubefs.csv,0.69,0.71,0.61,0.51,0.8,0.96,0.6,0.49,0.91,0.58
iaml.csv,0.47,0.44,0.5,0.45,0.45,0.63,0.57,0.52,0.39,0.45
ivataopenportal.csv,0.59,0.42,0.94,0.76,0.75,0.57,0.59,0.47,0.64,0.52
mb-unit.csv,0.65,0.39,0.49,0.45,0.57,0.45,0.54,0.45,0.43,0.38
mvdsv.csv,0.67,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0
nova.csv,0.54,0.69,0.67,0.56,0.46,0.74,0.58,0.47,0.44,0.41
openwbem.csv,0.64,0.75,0.54,0.46,0.45,0.49,0.55,0.6,0.42,0.47
xcmetadataservicestoolkit.csv,0.51,0.58,0.45,0.55,0.39,0.52,0.41,0.86,0.39,0.4
