,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.25,0.18,0.96,0.16,0.0,0.2,0.19,0.2,0.0,0.32
cubefs.csv,0.42,0.57,0.51,0.52,0.0,0.31,0.52,1.0,0.0,0.42
iaml.csv,0.63,0.58,0.64,0.6,0.83,0.44,0.98,0.51,0.0,0.55
ivataopenportal.csv,0.49,0.63,0.23,0.43,0.0,0.98,0.54,0.52,0.88,0.46
mb-unit.csv,0.55,0.66,0.3,0.99,0.0,0.59,0.35,0.63,0.65,0.6
mvdsv.csv,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nova.csv,0.54,1.0,0.5,0.49,0.0,0.34,0.42,0.5,0.0,0.53
openwbem.csv,0.97,0.4,0.5,0.2,0.36,0.42,0.54,0.54,0.67,0.6
xcmetadataservicestoolkit.csv,0.59,0.62,0.05,0.51,0.13,0.56,0.34,0.44,0.47,1.0
