,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.44,0.5,1.0,0.88,0.0,0.63,0.55,0.93,0.0,0.69
cubefs.csv,0.38,0.41,0.26,0.9,0.0,0.61,0.61,1.0,0.0,0.79
iaml.csv,0.46,0.25,0.21,0.88,0.16,0.56,1.0,0.73,0.0,0.73
ivataopenportal.csv,0.33,0.26,0.24,0.85,0.0,0.98,0.57,0.7,0.04,0.72
mb-unit.csv,0.42,0.32,0.17,0.99,0.0,0.54,0.55,0.74,0.02,0.76
mvdsv.csv,0.67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
nova.csv,0.46,1.0,0.21,0.86,0.0,0.58,0.55,0.68,0.0,0.72
openwbem.csv,0.99,0.18,0.16,0.85,0.06,0.49,0.57,0.69,0.02,0.76
xcmetadataservicestoolkit.csv,0.38,0.33,0.18,0.9,0.09,0.52,0.57,0.86,0.02,1.0
