,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.21,0.15,0.95,0.13,0.0,0.17,0.16,0.17,0.0,0.28
cubefs.csv,0.38,0.54,0.48,0.49,0.0,0.27,0.51,1.0,0.0,0.38
iaml.csv,0.64,0.62,0.71,0.66,1.0,0.41,0.98,0.49,0.0,0.6
ivataopenportal.csv,0.5,0.77,0.19,0.41,0.0,0.98,0.59,0.82,1.0,0.45
mb-unit.csv,0.54,0.69,0.9,1.0,0.0,0.77,0.31,0.7,1.0,0.65
mvdsv.csv,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nova.csv,0.52,1.0,0.48,0.48,0.0,0.3,0.39,0.51,0.0,0.57
openwbem.csv,0.96,0.38,0.67,0.9,0.33,0.76,0.59,0.6,1.0,0.65
xcmetadataservicestoolkit.csv,0.76,0.62,1.0,0.48,1.0,0.66,0.88,0.39,1.0,1.0
