,red5.csv,thrust.csv,miranda-icq.csv,dataobjectsdotnet.csv
dataobjectsdotnet.csv,190.0,180.0,491.0,99.0
miranda-icq.csv,87.5,286.5,1407.5,488.0
red5.csv,96.5,453.5,491.5,99.0
thrust.csv,97.5,190.0,906.0,99.0
