,umber.csv,openwbem.csv,wpdev.csv,orc.csv,vienna-add-in.csv,ivataopenportal.csv,plato.csv,onotoa.csv,yarp0.csv,rodin-b-sharp.csv,lcfizvtop.csv,elynx.csv,tycho.csv,xcmetadataservicestoolkit.csv,lite.csv,fityk.csv,codesmith.csv,ta3d.csv,jfreechart.csv
codesmith.csv,1.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,59.0,0.0,1.0,3.0,0.0,0.0,1.0,103.0
fityk.csv,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,5.0,0.0,1.0,5.0,1.0,0.0,0.0,76.0
ivataopenportal.csv,32.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,59.0,0.0,0.0,6.0,0.0,0.0,2.0,90.0
lcfizvtop.csv,13.0,17.0,0.0,71.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,59.0,1.0,0.0,9.0,3.0,0.0,2.0,62.0
lite.csv,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0,3.0,2.0,103.0
onotoa.csv,4.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,103.0
openwbem.csv,8.0,1.0,0.0,10.0,0.0,2.0,0.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,86.0
orc.csv,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,59.0,62.0,0.0,2.0,2.0,2.0,0.0,103.0
plato.csv,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,17.0,0.0,1.0,8.0,0.0,0.0,3.0,92.0
rodin-b-sharp.csv,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,59.0,62.0,0.0,55.0,0.0,0.0,1.0,103.0
ta3d.csv,12.0,29.0,0.0,14.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,59.0,0.0,0.0,3.0,2.0,2.0,2.0,44.0
tycho.csv,3.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,5.0,1.0,8.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,52.0
umber.csv,1.0,2.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,3.0,0.0,1.0,0.0,0.0,4.0,103.0
vienna-add-in.csv,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,11.0,0.0,0.0,6.0,0.0,1.0,3.0,103.0
wpdev.csv,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,11.0,0.0,1.0,8.0,0.0,0.0,3.0,92.0
xcmetadataservicestoolkit.csv,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,18.0,16.0,0.0,0.0,3.0,3.0,1.0,3.0,91.0
yarp0.csv,0.0,7.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,3.0,0.0,0.0,0.0,0.0,3.0,103.0
