,recall,precision,pf,wins
botsnscouts.csv,0.55,0.485,0.25,10
fbmanager.csv,0.595,0.42500000000000004,0.48,2
freenet.csv,0.55,0.44,0.41500000000000004,6
geogebra.csv,0.265,0.595,0.1,16
google-caja.csv,0.775,0.43000000000000005,0.5549999999999999,5
hibernate.csv,0.355,0.6,0.19,15
illumination.csv,0.15000000000000002,0.425,0.14,4
kindb.csv,0.575,0.56,0.3,14
officefloor.csv,0.45499999999999996,0.45,0.355,7
paintown.csv,0.59,0.475,0.405,8
poormans.csv,0.43,0.515,0.175,12
qlc.csv,0.1,0.525,0.03,11
repositorium.csv,0.725,0.46499999999999997,0.43,9
sevenupdate.csv,0.94,0.39,0.865,0
sqlpower-library.csv,0.845,0.42,0.675,1
triplea.csv,0.665,0.42000000000000004,0.49,3
yarp0.csv,0.425,0.575,0.33,13
