,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.0,0.46,0.22,0.38,0.4,0.71,0.41,0.99,1.0
ctrlr.csv,0.0,0.65,0.47,0.1,0.18,0.7,0.1,0.93,0.71
empserver.csv,0.0,0.72,0.15,0.12,0.39,0.7,0.42,0.96,1.0
ffigo.csv,0.0,0.5,0.2,0.07,0.26,0.79,0.35,1.0,0.0
gmerlin.csv,0.0,0.58,0.2,0.16,0.49,0.0,0.33,0.0,0.73
skia.csv,0.0,0.52,0.17,0.19,0.45,0.6,0.5,0.98,1.0
wikipediardware.csv,0.0,0.52,0.2,0.2,0.36,0.59,0.38,0.97,0.93
zemljanka.csv,0.0,0.47,0.25,0.17,0.32,0.59,0.37,1.0,0.78
