,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,0.17,0.68,0.0,0.0,0.28,0.28,0.6,0.12
bibedt.csv,0.5,0.5,0.53,0.72,0.54,0.5,0.28,0.51
customwars.csv,0.61,0.64,0.28,0.65,0.45,0.38,0.52,0.41
impala.csv,0.19,0.42,0.28,0.69,0.21,0.1,0.59,0.18
massiv.csv,0.0,0.0,0.99,0.0,0.21,0.0,0.1,0.15
playerstage.csv,0.73,0.53,0.52,0.71,0.57,0.41,0.43,0.54
quarkplusplus.csv,0.56,0.02,0.91,0.65,0.49,0.6,0.46,0.56
xinity.csv,0.41,0.51,0.47,0.42,0.4,0.41,0.55,0.76
