,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,86.5,96.5,6599.5,0.0,971.0,481.5,198.0,94.5
bibedt.csv,81.5,96.5,8333.5,239.5,827.0,88.5,991.5,92.5
customwars.csv,1190.5,196.5,10347.5,536.0,703.0,88.5,1727.5,98.5
impala.csv,339.0,95.5,7847.5,699.0,141.0,574.5,1071.0,96.5
massiv.csv,0.0,0.0,472.5,0.0,167.0,0.0,385.0,74.5
playerstage.csv,735.0,97.5,8921.5,243.5,1106.5,282.0,1163.5,92.5
quarkplusplus.csv,1195.5,74.5,9840.5,348.0,642.0,96.5,2735.0,189.0
xinity.csv,1181.0,195.5,14938.5,336.0,176.0,585.5,2107.5,98.5
