,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,smbopensoft.csv,lamp.csv,thout.csv,bscwweasel.csv,retromenu.csv,capcode.csv,boost-sandbox.csv,stuproa-cims.csv,nodal.csv,pydev.csv,uface.csv,kdenlive.csv,opentibia.csv,jmri.csv,x-ray-mule.csv,taverna.csv,ivef-sdk.csv,algebsql.csv,jython.csv,unbvision.csv,projectfactory.csv,runuomondains.csv,somap.csv,hydrate.csv,cme.csv,paintown.csv,triplea.csv,fbmanager.csv,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,google-caja.csv,myfaces.csv,k3b.csv,dspace-gsoc.csv,itext.csv,powerfolder.csv,smartgwt.csv,fido.csv,megameknet.csv,geogebra.csv,duplicati.csv
jython.csv,0.09,0.12,0.37,0.37,0.62,0.23,0.29,0.43,0.07,0.22,0.11,0.5,0.15,0.65,0.5,0.5,0.4,0.62,0.68,0.86,0.58,0.62,0.25,0.73,0.48,0.44,0.3,0.54,0.13,0.95,0.6,0.09,0.47,0.67,0.6,0.77,0.79,0.83,0.55,0.94,0.12,0.74,0.58,0.5,0.09,0.23,0.0,0.3,0.22,0.98
