,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,2.0,3.0,2.0,0.0
jajuk.csv,0.0,2.0,6.0,3.0
vapor.csv,2.0,13.0,0.0,2.0
zorannt.csv,3.0,0.0,4.0,1.0
