,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.42,0.35,0.55,0.02
jajuk.csv,0.01,0.43,0.56,0.47
vapor.csv,0.04,0.16,0.0,0.06
zorannt.csv,0.55,0.0,0.48,0.63
