,recall,precision,pf,pci_20,ifa,wins
alleg.csv,0.67,0.39,0.44,0.49,2.0,6
arm-webradio.csv,0.46,0.44,0.33,0.7,2.0,12
bwapi.csv,0.86,0.29,0.91,0.46,3.0,0
co-ode-owl-plugins.csv,0.72,0.53,0.44,0.59,2.0,13
firebreath.csv,0.69,0.43,0.51,0.47,1.0,8
frogatto.csv,0.69,0.35,0.55,0.39,1.0,3
gretl.csv,0.73,0.4,0.51,0.46,5.0,2
jasperreports.csv,0.49,0.28,0.66,0.56,3.0,1
konversation.csv,0.34,0.33,0.19,0.74,2.0,11
linuxsh.csv,0.37,0.46,0.14,0.74,2.0,14
moviesandbox.csv,0.59,0.29,0.34,0.69,2.0,10
ontomorphtab.csv,0.68,0.36,0.4,0.41,2.0,4
opengs.csv,0.5,0.61,0.22,0.57,1.0,15
scite-ru.csv,0.86,0.39,0.66,0.49,2.0,5
tokratan.csv,0.37,0.6,0.18,0.67,1.0,16
vrjuggler.csv,0.11,0.4,0.13,0.69,2.0,9
xuggle.csv,0.72,0.39,0.48,0.45,1.0,7
