,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,vrjuggler.csv,gretl.csv,alleg.csv,jasperreports.csv,frogatto.csv,bwapi.csv,arm-webradio.csv
alleg.csv,2.0,2.0,7.0,61.0,2.0,4.0,3.0,1.0,1.0,38.0,1.0,1.0,2.0,132.0,7.0,0.0,4.0
arm-webradio.csv,5.0,1.0,8.0,20.0,2.0,2.0,0.0,1.0,0.0,43.0,1.0,0.0,1.0,153.0,13.0,0.0,3.0
bwapi.csv,1.0,11.0,20.0,115.0,0.0,3.0,9.0,12.0,2.0,22.0,14.0,2.0,2.0,182.0,1.0,1.0,2.0
co-ode-owl-plugins.csv,6.0,3.0,22.0,57.0,0.0,0.0,0.0,2.0,1.0,19.0,3.0,0.0,0.0,375.0,0.0,0.0,2.0
firebreath.csv,0.0,3.0,17.0,22.0,1.0,0.0,0.0,11.0,2.0,12.0,12.0,0.0,0.0,59.0,1.0,0.0,0.0
frogatto.csv,0.0,16.0,7.0,17.0,0.0,1.0,0.0,5.0,0.0,5.0,10.0,0.0,0.0,178.0,0.0,0.0,15.0
gretl.csv,0.0,7.0,10.0,52.0,2.0,7.0,9.0,5.0,4.0,20.0,4.0,0.0,1.0,114.0,2.0,0.0,10.0
jasperreports.csv,0.0,24.0,20.0,109.0,2.0,3.0,9.0,13.0,2.0,3.0,11.0,2.0,1.0,20.0,2.0,0.0,131.0
konversation.csv,1.0,3.0,1.0,15.0,0.0,3.0,7.0,2.0,0.0,30.0,7.0,0.0,1.0,21.0,0.0,0.0,11.0
linuxsh.csv,0.0,0.0,8.0,9.0,0.0,2.0,72.0,4.0,2.0,18.0,74.0,0.0,0.0,502.0,3.0,0.0,1.0
moviesandbox.csv,1.0,4.0,14.0,50.0,0.0,1.0,6.0,7.0,2.0,37.0,1.0,0.0,0.0,121.0,4.0,0.0,1.0
ontomorphtab.csv,0.0,3.0,8.0,19.0,0.0,1.0,4.0,15.0,1.0,10.0,2.0,0.0,0.0,76.0,2.0,0.0,4.0
opengs.csv,0.0,0.0,4.0,12.0,0.0,3.0,1.0,0.0,0.0,43.0,74.0,0.0,2.0,91.0,0.0,1.0,0.0
scite-ru.csv,1.0,0.0,45.0,105.0,0.0,1.0,0.0,9.0,2.0,22.0,5.0,0.0,2.0,182.0,0.0,1.0,2.0
tokratan.csv,2.0,1.0,10.0,5.0,3.0,2.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,140.0,0.0,0.0,0.0
vrjuggler.csv,1.0,65.0,5.0,4.0,0.0,1.0,3.0,1.0,130.0,138.0,5.0,0.0,0.0,241.0,0.0,2.0,2.0
xuggle.csv,2.0,1.0,20.0,10.0,1.0,0.0,0.0,0.0,3.0,10.0,9.0,3.0,1.0,169.0,0.0,0.0,1.0
