,ltp.csv,konversation.csv,moviesandbox.csv,sepgsql.csv,migen.csv,mcmc-jags.csv,cataclysmos.csv,ildjit.csv,opengs.csv,tcl.csv,phonon-vlc-mplayer.csv,openxava.csv,unflobtactical.csv,micomt.csv,nebuladevice.csv,passwordsafe.csv,exl.csv,crux-framework.csv
crux-framework.csv,1467.5,554.0,92.5,14626.0,246.5,306.0,316.0,488.5,279.5,286.5,3815.5,175.0,115.0,2005.0,92.5,98.5,79.5,393.5
exl.csv,95.5,98.5,98.5,11416.0,197.5,175.0,959.0,95.5,872.5,385.0,3461.5,969.5,95.5,1560.5,291.5,98.5,98.5,4237.0
ildjit.csv,281.5,89.5,90.5,1566.5,92.5,93.5,91.5,571.5,655.5,114.0,1173.0,93.5,183.5,260.5,193.0,162.0,91.5,686.5
konversation.csv,198.0,98.5,98.5,6197.5,98.5,188.0,1448.5,608.5,97.5,191.0,1584.5,971.5,95.5,1227.5,194.0,98.5,98.5,2454.0
ltp.csv,584.5,646.5,98.5,13228.5,193.5,188.0,2046.5,986.5,295.0,92.5,5030.5,192.5,98.5,940.5,290.0,98.5,99.0,4183.5
mcmc-jags.csv,297.0,98.5,98.5,21561.0,95.5,189.0,1400.0,488.5,196.5,192.0,4022.0,1067.0,98.5,886.0,291.5,98.5,99.0,4076.5
micomt.csv,297.0,98.5,98.5,13325.5,194.5,189.0,1735.5,488.5,196.5,92.5,1938.0,777.0,98.5,263.0,291.5,98.5,99.0,4389.5
migen.csv,99.0,98.5,98.5,9218.0,90.5,79.5,369.0,526.0,97.5,70.5,1613.0,1067.0,95.5,929.0,193.0,98.5,98.5,2690.0
moviesandbox.csv,99.0,98.5,98.5,1883.5,194.5,188.0,511.0,515.0,196.5,305.0,1186.5,971.5,98.5,196.5,649.0,98.5,99.0,3296.5
nebuladevice.csv,0.0,184.0,91.5,99.0,197.5,93.5,647.0,149.5,745.5,261.5,5350.5,874.0,243.5,1234.5,94.5,98.5,234.0,4040.0
opengs.csv,96.5,98.5,98.5,19426.0,92.5,175.0,1227.0,95.5,97.5,93.5,1706.5,386.5,95.5,774.0,291.5,98.5,99.0,1092.5
openxava.csv,99.0,98.5,94.5,7106.0,98.5,175.0,921.0,1117.0,196.0,385.0,4312.5,190.0,95.5,1835.0,193.0,98.5,79.5,1134.0
passwordsafe.csv,396.0,98.5,98.5,18586.5,98.5,173.0,1572.0,95.5,97.5,92.5,1002.0,972.5,95.5,866.5,290.5,98.5,99.0,3905.5
phonon-vlc-mplayer.csv,396.0,98.5,98.5,9945.5,95.5,93.5,914.0,95.5,97.5,92.5,433.5,483.5,95.5,120.0,912.5,98.5,99.0,1580.0
sepgsql.csv,99.0,98.5,98.5,6767.0,94.5,212.5,544.0,95.5,196.5,90.5,547.5,971.5,95.5,605.0,51.5,98.5,98.5,2334.5
tcl.csv,1179.0,179.0,90.5,0.0,289.0,904.0,1746.5,488.5,664.0,93.5,8666.0,577.0,190.0,51.5,193.0,289.5,99.0,3953.0
unflobtactical.csv,97.5,98.5,98.5,4721.0,193.0,175.0,1449.5,95.5,196.5,90.5,1284.0,482.0,98.5,258.0,193.0,98.5,98.5,4479.0
