,phet.csv,qtractor.csv,flexpay.csv,fceugc.csv,sumatrapdf.csv,modellus.csv,open-data-kit.csv
fceugc.csv,0.34,0.6,0.3,0.6,0.44,0.49,0.64
flexpay.csv,0.23,0.49,0.38,0.15,0.25,0.62,0.55
modellus.csv,0.19,0.65,0.31,0.47,0.61,0.78,0.77
open-data-kit.csv,0.26,0.67,0.28,0.52,0.42,0.7,0.78
phet.csv,0.53,0.48,0.1,0.26,0.25,0.28,0.53
qtractor.csv,0.17,0.76,0.29,0.52,0.55,0.73,0.68
sumatrapdf.csv,0.38,0.77,0.3,0.51,0.74,0.68,0.77
