,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.63,0.82,0.62,0.83,0.52,0.48,0.03,0.7,0.62
foursquared.csv,1.0,0.97,0.96,0.72,0.95,0.87,0.98,0.04,0.97
jasperreports.csv,1.0,0.95,0.99,1.0,1.0,1.0,1.0,0.89,0.04
kdenlive.csv,0.59,0.65,0.01,0.78,0.72,0.63,0.76,0.74,0.47
optalgtoolkit.csv,0.73,0.68,0.8,0.63,0.0,0.78,0.9,0.56,0.86
sabbu.csv,0.03,0.76,0.61,0.71,0.84,0.73,0.66,0.53,0.6
tokratan.csv,0.95,0.97,0.94,0.86,1.0,0.13,0.96,1.0,0.96
vxl.csv,0.94,0.14,0.87,0.89,0.9,0.82,0.53,1.0,0.98
zact.csv,0.79,0.97,0.97,0.14,1.0,1.0,1.0,0.76,0.92
