,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.65,0.18,0.71,0.04,0.5,0.21,0.99,0.36,0.07
foursquared.csv,0.0,1.0,1.0,0.18,1.0,0.22,1.0,1.0,0.02
jasperreports.csv,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.27,1.0
kdenlive.csv,0.6,0.28,1.0,0.05,0.37,0.21,0.71,0.32,0.09
optalgtoolkit.csv,0.54,0.27,0.7,0.09,1.0,0.11,0.58,0.45,0.03
sabbu.csv,0.98,0.22,0.71,0.06,0.29,0.11,0.77,0.47,0.12
tokratan.csv,0.38,0.12,0.8,0.25,0.0,1.0,0.67,0.0,0.05
vxl.csv,0.39,1.0,0.56,0.04,0.4,0.12,0.82,0.15,0.01
zact.csv,0.86,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.11
