,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.51,0.24,0.58,0.07,0.58,0.32,1.0,0.45,0.12
foursquared.csv,0.0,0.05,0.08,0.22,0.1,0.17,0.04,0.98,0.02
jasperreports.csv,0.0,0.1,0.03,0.0,0.0,0.0,0.0,0.17,0.98
kdenlive.csv,0.62,0.36,0.99,0.09,0.43,0.28,0.6,0.36,0.17
optalgtoolkit.csv,0.63,0.34,0.34,0.14,1.0,0.15,0.34,0.51,0.06
sabbu.csv,0.98,0.28,0.6,0.1,0.3,0.19,0.56,0.6,0.19
tokratan.csv,0.09,0.04,0.11,0.18,0.0,0.93,0.07,0.0,0.04
vxl.csv,0.43,0.93,0.53,0.06,0.17,0.15,0.7,0.18,0.02
zact.csv,0.33,0.05,0.05,0.92,0.0,0.0,0.0,0.33,0.09
