,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.24,0.51,0.36,0.43,0.42,0.27,0.03,0.59,0.42
foursquared.csv,0.0,0.0,0.0,0.08,0.0,0.06,0.0,0.0,0.12
jasperreports.csv,0.0,0.02,0.0,0.03,0.03,0.07,0.0,0.17,0.0
kdenlive.csv,0.46,0.43,0.0,0.32,0.55,0.18,0.59,0.46,0.41
optalgtoolkit.csv,0.69,0.41,0.18,0.27,0.0,0.27,0.49,0.37,0.29
sabbu.csv,0.02,0.44,0.38,0.56,0.48,0.65,0.36,0.5,0.17
tokratan.csv,0.09,0.06,0.03,0.03,0.0,0.0,0.05,0.0,0.04
vxl.csv,0.78,0.0,0.72,0.23,0.1,0.17,0.36,0.61,0.19
zact.csv,0.04,0.0,0.0,0.0,0.03,0.01,0.03,0.13,0.03
