,reactos-mirror.csv,critterding.csv,autat.csv,alpine.csv,open-data-kit.csv,fmri-dmt.csv
alpine.csv,0.89,0.81,0.75,0.25,0.87,0.84
autat.csv,0.78,0.71,0.19,0.77,0.82,0.91
critterding.csv,0.69,0.09,0.51,0.52,0.67,0.95
fmri-dmt.csv,1.0,1.0,1.0,1.0,0.97,0.0
open-data-kit.csv,0.65,0.55,0.85,0.6,0.0,0.8
reactos-mirror.csv,0.05,0.59,0.82,0.77,0.94,0.89
