,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,0.29,0.98,0.0,0.07,0.1,0.41,0.15,0.55
bibedt.csv,0.67,0.71,0.02,1.0,0.16,0.75,0.11,0.56
customwars.csv,0.22,0.54,0.01,0.15,1.0,0.14,0.0,0.56
impala.csv,0.24,0.54,0.0,0.17,0.08,0.43,1.0,0.59
massiv.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
playerstage.csv,0.97,0.47,0.01,0.3,0.17,0.53,0.14,0.62
quarkplusplus.csv,0.73,0.47,0.02,0.23,0.22,1.0,0.09,0.62
xinity.csv,0.39,0.0,0.01,0.08,0.15,0.6,0.15,1.0
