,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,1.0,0.0,561.0,14.0,1.0,2.0,7.0,1.0
bibedt.csv,1.0,1.0,47.0,0.0,3.0,1.0,7.0,3.0
customwars.csv,2.0,5.0,56.0,5.0,0.0,6.0,207.0,2.0
impala.csv,2.0,2.0,170.0,2.0,1.0,3.0,0.0,1.0
massiv.csv,140.0,101.0,0.0,50.0,111.0,55.0,207.0,66.0
playerstage.csv,0.0,1.0,81.0,0.0,17.0,2.0,3.0,2.0
quarkplusplus.csv,0.0,0.0,63.0,0.0,6.0,0.0,1.0,0.0
xinity.csv,1.0,101.0,72.0,4.0,12.0,0.0,2.0,0.0
