,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,0.6,0.51,0.73,0.54,0.65,0.7,0.45,0.82
bibedt.csv,0.79,0.93,0.9,0.9,0.51,0.75,0.97,0.89
customwars.csv,0.84,0.4,0.99,0.85,0.94,0.86,0.86,0.6
impala.csv,0.95,0.45,0.79,0.7,0.66,0.74,0.96,0.34
massiv.csv,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0
playerstage.csv,0.59,0.8,0.6,0.5,0.72,0.53,0.75,0.67
quarkplusplus.csv,0.73,0.47,0.74,0.77,0.61,0.65,0.88,0.62
xinity.csv,0.43,0.0,0.68,0.92,0.82,0.73,0.59,0.41
