,recall,precision,pf,pci_20,ifa,wins
decidr.csv,0.8300000000000001,0.38,0.74,0.415,2.5,3
doomlegacy.csv,0.725,0.375,0.485,0.45,3.5,5
elmo.csv,0.75,0.505,0.515,0.395,1.0,13
geochat.csv,0.225,0.355,0.29000000000000004,0.81,2.0,16
gpac.csv,0.545,0.365,0.5249999999999999,0.525,5.0,2
illumination.csv,0.225,0.145,0.11499999999999999,0.505,9.0,0
ktc.csv,0.575,0.535,0.29500000000000004,0.475,3.0,15
neoengine.csv,0.69,0.48,0.435,0.495,2.5,14
nicepress.csv,0.79,0.4,0.5549999999999999,0.45,3.0,6
omseek.csv,0.13,0.55,0.045,0.815,2.0,17
open-ms.csv,0.535,0.48,0.305,0.49,3.5,9
pi-qmc.csv,0.715,0.44,0.605,0.42,3.5,4
rosegarden.csv,0.675,0.455,0.395,0.45999999999999996,3.0,8
smarttag.csv,0.67,0.505,0.495,0.42,1.0,12
sylpheed-claws.csv,0.955,0.365,0.9299999999999999,0.4,5.0,1
tango-cs.csv,0.745,0.48,0.545,0.44,2.5,7
xemeiah.csv,0.645,0.425,0.35,0.485,2.5,10
zscreen.csv,0.6799999999999999,0.4,0.5,0.51,1.0,11
