,f1,g,recall,precision,pf,wins
autoopencas.csv,0.27,0.34,0.33,0.29,0.49,0
bacula.csv,0.5,0.62,0.69,0.45,0.47,6
elmo.csv,0.44,0.56,0.57,0.5,0.41,3
jajuk.csv,0.56,0.65,0.76,0.44,0.58,7
ktc.csv,0.57,0.61,0.59,0.64,0.24,12
neoengine.csv,0.54,0.61,0.82,0.49,0.45,10
omseek.csv,0.39,0.34,0.29,0.67,0.08,2
pcgen.csv,0.46,0.49,0.69,0.51,0.44,5
rosegarden.csv,0.57,0.61,0.68,0.47,0.39,9
selenium.csv,0.54,0.64,0.64,0.55,0.32,11
vapor.csv,0.28,0.54,0.52,0.54,0.19,4
zorannt.csv,0.43,0.45,0.42,0.46,0.34,1
zscreen.csv,0.49,0.63,0.73,0.45,0.47,8
