,f1,g,recall,precision,pf,wins
amateur-scrolls.csv,0.46499999999999997,0.41500000000000004,0.365,0.66,0.12000000000000001,3
fritzing.csv,0.62,0.6799999999999999,0.73,0.635,0.28500000000000003,9
jlinalg.csv,0.48,0.51,0.56,0.4,0.53,2
knowledge.csv,0.59,0.635,0.77,0.5,0.575,5
massiv.csv,0.125,0.085,0.07,0.09,0.0,0
multitude.csv,0.58,0.66,0.755,0.505,0.585,4
playerstage.csv,0.59,0.675,0.6499999999999999,0.54,0.32,8
quarkplusplus.csv,0.55,0.59,0.63,0.54,0.3,6
rtrt-on-gpu.csv,0.48,0.45499999999999996,0.45999999999999996,0.425,0.5,1
superwaba.csv,0.56,0.6000000000000001,0.565,0.6,0.22999999999999998,7
