,recall,precision,pf,pci_20,ifa,wins
all-plasm.csv,0.44,0.32,0.23,0.8,2.0,9
blogentis.csv,0.56,0.32,0.68,0.48,1.0,2
bochs.csv,0.76,0.33,0.53,0.45,1.0,6
galaxium.csv,0.5,0.5,0.3,0.47,1.0,12
gisgraphy.csv,0.49,0.39,0.28,0.58,1.0,11
haphazard.csv,0.33,0.42,0.21,0.69,1.0,14
ipfire-wall.csv,0.5,0.38,0.38,0.49,0.0,13
jmri.csv,0.38,0.32,0.33,0.62,1.0,7
jvcl.csv,0.31,0.5,0.09,0.68,1.0,15
kaffeine.csv,0.74,0.36,0.52,0.34,1.0,4
m-a-d-n-e-s-s.csv,0.33,0.57,0.2,0.73,1.0,16
magicwars.csv,1.0,0.31,0.96,0.39,1.0,3
nh3d.csv,1.0,0.31,1.0,0.39,2.0,0
opentibia.csv,0.41,0.31,0.34,0.63,1.0,8
sarasvati.csv,0.41,0.42,0.33,0.57,1.0,10
smartgwt.csv,0.66,0.37,0.57,0.45,1.0,5
tweetsharp.csv,0.48,0.28,0.41,0.6,2.0,1
