,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.48,0.18,0.47,1.0,0.08,0.46
jahshaka.csv,0.65,0.43,0.38,1.0,0.07,0.44
jam-daq.csv,0.52,0.25,0.66,1.0,0.21,0.67
jatlas.csv,0.48,0.21,0.42,0.98,0.33,0.52
jedit.csv,0.78,0.19,0.53,0.97,0.07,0.45
open-media-library.csv,0.48,0.38,0.7,0.96,0.14,0.53
