,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.63,0.31,0.63,0.99,0.14,0.63
jahshaka.csv,0.63,0.56,0.39,0.52,0.12,0.54
jam-daq.csv,0.58,0.13,0.55,0.7,0.32,0.69
jatlas.csv,0.64,0.3,0.51,0.7,0.5,0.61
jedit.csv,0.76,0.31,0.61,0.98,0.12,0.62
open-media-library.csv,0.61,0.42,0.7,0.86,0.24,0.68
