,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.55,0.34,0.95,0.43,0.31,0.34,0.18
brlcad.csv,0.95,0.71,0.42,0.26,0.51,0.13,0.31
ftm.csv,0.46,0.0,0.35,0.48,0.43,1.0,0.4
google-web-toolkit.csv,0.37,0.24,0.57,0.63,0.98,0.16,0.82
jcache.csv,0.43,0.5,0.55,0.44,0.57,0.24,1.0
mimosa.csv,0.24,0.0,0.73,1.0,0.56,0.37,0.78
ogre.csv,0.0,1.0,0.0,0.0,0.0,0.0,0.0
