,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.29,0.97,0.94,0.54,0.6,0.56,0.71
brlcad.csv,0.99,0.99,0.16,0.31,0.59,0.45,0.37
ftm.csv,0.21,0.93,0.21,0.55,0.62,1.0,0.71
google-web-toolkit.csv,0.28,1.0,0.21,0.66,1.0,0.5,0.8
jcache.csv,0.2,0.98,0.19,0.44,0.64,0.48,0.97
mimosa.csv,0.25,0.96,0.26,1.0,0.59,0.47,0.81
ogre.csv,0.25,1.0,0.19,0.48,0.58,0.46,0.45
