,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.26,0.39,0.5,0.5,0.65,0.9
aime.csv,0.74,0.9,0.86,1.0,0.35,1.0
badtrinitycore.csv,1.0,0.97,0.58,0.26,0.77,0.69
electric-core.csv,0.8,0.76,0.55,0.59,0.82,0.78
geochat.csv,0.7,0.95,0.92,1.02,0.68,0.55
olsrd.csv,0.63,0.28,0.46,0.52,0.74,0.7
