,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.33,0.4,0.57,0.53,0.92,0.91
aime.csv,0.54,0.48,0.71,0.0,0.5,0.0
badtrinitycore.csv,0.0,0.67,0.62,0.67,0.45,0.81
electric-core.csv,0.33,0.49,0.71,0.5,0.48,0.43
geochat.csv,0.47,0.44,0.46,0.73,0.68,0.65
olsrd.csv,0.3,0.33,0.43,0.43,0.37,0.47
